count,name,artist_mbid
4,indie rock,19202b40-eb93-48a0-b6fc-fce9568182aa
100,hardcore,732e4f97-92ed-4636-bd3d-1f51954ae6d7
46,metalcore,732e4f97-92ed-4636-bd3d-1f51954ae6d7
26,beatdown,732e4f97-92ed-4636-bd3d-1f51954ae6d7
25,nyhc,732e4f97-92ed-4636-bd3d-1f51954ae6d7
19,moshcore,732e4f97-92ed-4636-bd3d-1f51954ae6d7
6,metal,732e4f97-92ed-4636-bd3d-1f51954ae6d7
5,beatdown hardcore,732e4f97-92ed-4636-bd3d-1f51954ae6d7
4,thrash metal,732e4f97-92ed-4636-bd3d-1f51954ae6d7
3,metal hardcore,732e4f97-92ed-4636-bd3d-1f51954ae6d7
3,hardcore punk,732e4f97-92ed-4636-bd3d-1f51954ae6d7
100,baroque,8f831f50-e409-47c3-8598-71a61bc8cfb3
97,classical,8f831f50-e409-47c3-8598-71a61bc8cfb3
34,german,8f831f50-e409-47c3-8598-71a61bc8cfb3
27,composer,8f831f50-e409-47c3-8598-71a61bc8cfb3
15,composers,8f831f50-e409-47c3-8598-71a61bc8cfb3
6,instrumental,8f831f50-e409-47c3-8598-71a61bc8cfb3
5,telemann,8f831f50-e409-47c3-8598-71a61bc8cfb3
4,early music,8f831f50-e409-47c3-8598-71a61bc8cfb3
3,barroco,8f831f50-e409-47c3-8598-71a61bc8cfb3
3,georg philipp telemann,8f831f50-e409-47c3-8598-71a61bc8cfb3
100,classical,a693df4a-8762-4a45-b7fd-6695b558385e
79,opera,a693df4a-8762-4a45-b7fd-6695b558385e
38,italian,a693df4a-8762-4a45-b7fd-6695b558385e
32,romantic,a693df4a-8762-4a45-b7fd-6695b558385e
25,composers,a693df4a-8762-4a45-b7fd-6695b558385e
9,composer,a693df4a-8762-4a45-b7fd-6695b558385e
5,classic,a693df4a-8762-4a45-b7fd-6695b558385e
5,puccini,a693df4a-8762-4a45-b7fd-6695b558385e
3,instrumental,a693df4a-8762-4a45-b7fd-6695b558385e
3,giacomo puccini,a693df4a-8762-4a45-b7fd-6695b558385e
100,classical,846be3c9-5f94-46ab-97b9-531335dd3658
48,opera,846be3c9-5f94-46ab-97b9-531335dd3658
33,romantic,846be3c9-5f94-46ab-97b9-531335dd3658
31,italian,846be3c9-5f94-46ab-97b9-531335dd3658
24,composers,846be3c9-5f94-46ab-97b9-531335dd3658
8,composer,846be3c9-5f94-46ab-97b9-531335dd3658
6,classic,846be3c9-5f94-46ab-97b9-531335dd3658
5,gioacchino rossini,846be3c9-5f94-46ab-97b9-531335dd3658
5,instrumental,846be3c9-5f94-46ab-97b9-531335dd3658
3,rossini,846be3c9-5f94-46ab-97b9-531335dd3658
100,piano,dbaf944e-756c-448a-b8fa-da284c585413
61,classical,dbaf944e-756c-448a-b8fa-da284c585413
40,instrumental,dbaf944e-756c-448a-b8fa-da284c585413
40,italian,dbaf944e-756c-448a-b8fa-da284c585413
33,jazz,dbaf944e-756c-448a-b8fa-da284c585413
16,contemporary classical,dbaf944e-756c-448a-b8fa-da284c585413
6,giovanni allevi,dbaf944e-756c-448a-b8fa-da284c585413
5,piano solo,dbaf944e-756c-448a-b8fa-da284c585413
5,new age,dbaf944e-756c-448a-b8fa-da284c585413
5,composer,dbaf944e-756c-448a-b8fa-da284c585413
100,post-rock,e9dfc148-d5f6-425e-b80b-f99ed2bd7c09
56,instrumental,e9dfc148-d5f6-425e-b80b-f99ed2bd7c09
41,ambient,e9dfc148-d5f6-425e-b80b-f99ed2bd7c09
31,experimental,e9dfc148-d5f6-425e-b80b-f99ed2bd7c09
17,post rock,e9dfc148-d5f6-425e-b80b-f99ed2bd7c09
8,irish,e9dfc148-d5f6-425e-b80b-f99ed2bd7c09
6,atmospheric,e9dfc148-d5f6-425e-b80b-f99ed2bd7c09
4,rock,e9dfc148-d5f6-425e-b80b-f99ed2bd7c09
3,space rock,e9dfc148-d5f6-425e-b80b-f99ed2bd7c09
3,electronic,e9dfc148-d5f6-425e-b80b-f99ed2bd7c09
100,hard rock,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2
73,metal,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2
57,nu metal,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2
49,rock,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2
40,alternative,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2
21,alternative metal,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2
15,heavy metal,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2
11,alternative rock,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2
8,post-grunge,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2
8,godsmack,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2
100,ambient,6ea0f255-4920-44e4-89ff-586c27b219a0
91,piano,6ea0f255-4920-44e4-89ff-586c27b219a0
69,contemporary classical,6ea0f255-4920-44e4-89ff-586c27b219a0
53,instrumental,6ea0f255-4920-44e4-89ff-586c27b219a0
46,minimal,6ea0f255-4920-44e4-89ff-586c27b219a0
20,modern classical,6ea0f255-4920-44e4-89ff-586c27b219a0
14,minimalism,6ea0f255-4920-44e4-89ff-586c27b219a0
13,neoclassical,6ea0f255-4920-44e4-89ff-586c27b219a0
9,neo-classical,6ea0f255-4920-44e4-89ff-586c27b219a0
9,post-classical,6ea0f255-4920-44e4-89ff-586c27b219a0
100,hardcore,a0e64a50-4480-495b-b98e-2e766b12ea8c
59,straight edge,a0e64a50-4480-495b-b98e-2e766b12ea8c
42,positive hardcore,a0e64a50-4480-495b-b98e-2e766b12ea8c
21,punk,a0e64a50-4480-495b-b98e-2e766b12ea8c
20,posicore,a0e64a50-4480-495b-b98e-2e766b12ea8c
18,hardcore punk,a0e64a50-4480-495b-b98e-2e766b12ea8c
10,straight edge hardcore,a0e64a50-4480-495b-b98e-2e766b12ea8c
9,vegan,a0e64a50-4480-495b-b98e-2e766b12ea8c
9,posi,a0e64a50-4480-495b-b98e-2e766b12ea8c
7,sxe,a0e64a50-4480-495b-b98e-2e766b12ea8c
100,hardcore,932200ee-9bd0-47be-b51a-7d3d39d6d655
35,hardcore punk,932200ee-9bd0-47be-b51a-7d3d39d6d655
21,canadian,932200ee-9bd0-47be-b51a-7d3d39d6d655
17,beatdown,932200ee-9bd0-47be-b51a-7d3d39d6d655
13,newschool hardcore,932200ee-9bd0-47be-b51a-7d3d39d6d655
6,punk,932200ee-9bd0-47be-b51a-7d3d39d6d655
3,melodic hardcore,932200ee-9bd0-47be-b51a-7d3d39d6d655
3,metalcore,932200ee-9bd0-47be-b51a-7d3d39d6d655
3,canada,932200ee-9bd0-47be-b51a-7d3d39d6d655
3,thrash,932200ee-9bd0-47be-b51a-7d3d39d6d655
100,punk rock,084308bd-1654-436f-ba03-df6697104e19
75,rock,084308bd-1654-436f-ba03-df6697104e19
69,punk,084308bd-1654-436f-ba03-df6697104e19
47,alternative,084308bd-1654-436f-ba03-df6697104e19
43,pop punk,084308bd-1654-436f-ba03-df6697104e19
17,alternative rock,084308bd-1654-436f-ba03-df6697104e19
11,green day,084308bd-1654-436f-ba03-df6697104e19
7,american,084308bd-1654-436f-ba03-df6697104e19
6,pop,084308bd-1654-436f-ba03-df6697104e19
5,90s,084308bd-1654-436f-ba03-df6697104e19
100,hard rock,eeb1195b-f213-4ce1-b28c-8565211f8e43
70,rock,eeb1195b-f213-4ce1-b28c-8565211f8e43
55,classic rock,eeb1195b-f213-4ce1-b28c-8565211f8e43
38,80s,eeb1195b-f213-4ce1-b28c-8565211f8e43
24,metal,eeb1195b-f213-4ce1-b28c-8565211f8e43
11,heavy metal,eeb1195b-f213-4ce1-b28c-8565211f8e43
5,guns n roses,eeb1195b-f213-4ce1-b28c-8565211f8e43
5,american,eeb1195b-f213-4ce1-b28c-8565211f8e43
4,hair metal,eeb1195b-f213-4ce1-b28c-8565211f8e43
4,90s,eeb1195b-f213-4ce1-b28c-8565211f8e43
100,classical,8d610e51-64b4-4654-b8df-064b0fb7a9d9
44,romantic,8d610e51-64b4-4654-b8df-064b0fb7a9d9
26,composers,8d610e51-64b4-4654-b8df-064b0fb7a9d9
26,austrian,8d610e51-64b4-4654-b8df-064b0fb7a9d9
18,instrumental,8d610e51-64b4-4654-b8df-064b0fb7a9d9
7,composer,8d610e51-64b4-4654-b8df-064b0fb7a9d9
5,post-romantic,8d610e51-64b4-4654-b8df-064b0fb7a9d9
4,gustav mahler,8d610e51-64b4-4654-b8df-064b0fb7a9d9
4,classic,8d610e51-64b4-4654-b8df-064b0fb7a9d9
3,mahler,8d610e51-64b4-4654-b8df-064b0fb7a9d9
100,indie,6cbe1e63-5895-4168-ac7e-f0d2836ba0c1
87,alternative,6cbe1e63-5895-4168-ac7e-f0d2836ba0c1
65,rock,6cbe1e63-5895-4168-ac7e-f0d2836ba0c1
52,indie rock,6cbe1e63-5895-4168-ac7e-f0d2836ba0c1
46,alternative rock,6cbe1e63-5895-4168-ac7e-f0d2836ba0c1
22,acoustic,6cbe1e63-5895-4168-ac7e-f0d2836ba0c1
15,indie pop,6cbe1e63-5895-4168-ac7e-f0d2836ba0c1
10,guster,6cbe1e63-5895-4168-ac7e-f0d2836ba0c1
8,favorites,6cbe1e63-5895-4168-ac7e-f0d2836ba0c1
7,pop,6cbe1e63-5895-4168-ac7e-f0d2836ba0c1
100,post-rock,5b9d784c-33eb-4a78-a976-c97b672370fa
95,ambient,5b9d784c-33eb-4a78-a976-c97b672370fa
50,instrumental,5b9d784c-33eb-4a78-a976-c97b672370fa
42,shoegaze,5b9d784c-33eb-4a78-a976-c97b672370fa
25,electronic,5b9d784c-33eb-4a78-a976-c97b672370fa
20,atmospheric,5b9d784c-33eb-4a78-a976-c97b672370fa
17,experimental,5b9d784c-33eb-4a78-a976-c97b672370fa
5,post rock,5b9d784c-33eb-4a78-a976-c97b672370fa
4,dream pop,5b9d784c-33eb-4a78-a976-c97b672370fa
4,american,5b9d784c-33eb-4a78-a976-c97b672370fa
100,post-metal,47a0d94f-ca0a-4144-a25f-df258dd5ac0d
69,hardcore,47a0d94f-ca0a-4144-a25f-df258dd5ac0d
65,progressive rock,47a0d94f-ca0a-4144-a25f-df258dd5ac0d
59,experimental,47a0d94f-ca0a-4144-a25f-df258dd5ac0d
51,post-hardcore,47a0d94f-ca0a-4144-a25f-df258dd5ac0d
30,metalcore,47a0d94f-ca0a-4144-a25f-df258dd5ac0d
23,christian,47a0d94f-ca0a-4144-a25f-df258dd5ac0d
21,ambient,47a0d94f-ca0a-4144-a25f-df258dd5ac0d
21,progressive,47a0d94f-ca0a-4144-a25f-df258dd5ac0d
15,progressive metal,47a0d94f-ca0a-4144-a25f-df258dd5ac0d
100,hardcore,ed2031e9-5fcb-497e-8888-033e8aa4ba60
72,sludge,ed2031e9-5fcb-497e-8888-033e8aa4ba60
46,metallic hardcore,ed2031e9-5fcb-497e-8888-033e8aa4ba60
43,metalcore,ed2031e9-5fcb-497e-8888-033e8aa4ba60
29,sludge metal,ed2031e9-5fcb-497e-8888-033e8aa4ba60
16,hardcore punk,ed2031e9-5fcb-497e-8888-033e8aa4ba60
10,doom,ed2031e9-5fcb-497e-8888-033e8aa4ba60
9,doom metal,ed2031e9-5fcb-497e-8888-033e8aa4ba60
6,british,ed2031e9-5fcb-497e-8888-033e8aa4ba60
6,england,ed2031e9-5fcb-497e-8888-033e8aa4ba60
100,hardcore,40b7efb7-1268-4a80-b354-600afdcbe9e2
43,metalcore,40b7efb7-1268-4a80-b354-600afdcbe9e2
20,metal,40b7efb7-1268-4a80-b354-600afdcbe9e2
18,moshcore,40b7efb7-1268-4a80-b354-600afdcbe9e2
10,death metal,40b7efb7-1268-4a80-b354-600afdcbe9e2
4,american,40b7efb7-1268-4a80-b354-600afdcbe9e2
3,hardcore punk,40b7efb7-1268-4a80-b354-600afdcbe9e2
3,thrash metal,40b7efb7-1268-4a80-b354-600afdcbe9e2
3,heavy metal,40b7efb7-1268-4a80-b354-600afdcbe9e2
3,rock,40b7efb7-1268-4a80-b354-600afdcbe9e2
100,hardcore,e519e012-e1a3-4592-b3f6-5a16227ab654
47,straight edge,e519e012-e1a3-4592-b3f6-5a16227ab654
31,hardcore punk,e519e012-e1a3-4592-b3f6-5a16227ab654
19,boston hardcore,e519e012-e1a3-4592-b3f6-5a16227ab654
19,straight edge hardcore,e519e012-e1a3-4592-b3f6-5a16227ab654
11,melodic hardcore,e519e012-e1a3-4592-b3f6-5a16227ab654
4,punk,e519e012-e1a3-4592-b3f6-5a16227ab654
4,boston,e519e012-e1a3-4592-b3f6-5a16227ab654
3,american,e519e012-e1a3-4592-b3f6-5a16227ab654
3,positive hardcore,e519e012-e1a3-4592-b3f6-5a16227ab654
100,hardcore,b9fb5447-7f95-4a6a-a157-afed2d7b9f4c
87,post-hardcore,b9fb5447-7f95-4a6a-a157-afed2d7b9f4c
61,metalcore,b9fb5447-7f95-4a6a-a157-afed2d7b9f4c
51,southern rock,b9fb5447-7f95-4a6a-a157-afed2d7b9f4c
48,rock,b9fb5447-7f95-4a6a-a157-afed2d7b9f4c
30,screamo,b9fb5447-7f95-4a6a-a157-afed2d7b9f4c
19,post hardcore,b9fb5447-7f95-4a6a-a157-afed2d7b9f4c
15,metal,b9fb5447-7f95-4a6a-a157-afed2d7b9f4c
11,christian,b9fb5447-7f95-4a6a-a157-afed2d7b9f4c
10,southern hardcore,b9fb5447-7f95-4a6a-a157-afed2d7b9f4c
100,metalcore,d044577e-aa22-43b7-ab29-cabee5f6643c
46,melodic death metal,d044577e-aa22-43b7-ab29-cabee5f6643c
26,deathcore,d044577e-aa22-43b7-ab29-cabee5f6643c
24,hardcore,d044577e-aa22-43b7-ab29-cabee5f6643c
22,death metal,d044577e-aa22-43b7-ab29-cabee5f6643c
12,german,d044577e-aa22-43b7-ab29-cabee5f6643c
10,metal,d044577e-aa22-43b7-ab29-cabee5f6643c
6,german metalcore,d044577e-aa22-43b7-ab29-cabee5f6643c
3,melodic metalcore,d044577e-aa22-43b7-ab29-cabee5f6643c
2,straight edge,d044577e-aa22-43b7-ab29-cabee5f6643c
100,melodic death metal,7570eda0-57d1-40f8-9018-02a9cbfb0687
65,death-n-roll,7570eda0-57d1-40f8-9018-02a9cbfb0687
47,death'n'roll,7570eda0-57d1-40f8-9018-02a9cbfb0687
36,death metal,7570eda0-57d1-40f8-9018-02a9cbfb0687
28,metal,7570eda0-57d1-40f8-9018-02a9cbfb0687
21,swedish,7570eda0-57d1-40f8-9018-02a9cbfb0687
16,death n roll,7570eda0-57d1-40f8-9018-02a9cbfb0687
10,rot and roll,7570eda0-57d1-40f8-9018-02a9cbfb0687
8,heavy metal,7570eda0-57d1-40f8-9018-02a9cbfb0687
5,death 'n' roll,7570eda0-57d1-40f8-9018-02a9cbfb0687
100,christian,a29ae051-283b-4703-be3d-2accfa3a75a2
91,worship,a29ae051-283b-4703-be3d-2accfa3a75a2
54,christian rock,a29ae051-283b-4703-be3d-2accfa3a75a2
38,praise,a29ae051-283b-4703-be3d-2accfa3a75a2
34,rock,a29ae051-283b-4703-be3d-2accfa3a75a2
13,hillsong united,a29ae051-283b-4703-be3d-2accfa3a75a2
12,hillsong,a29ae051-283b-4703-be3d-2accfa3a75a2
9,australian,a29ae051-283b-4703-be3d-2accfa3a75a2
8,gospel,a29ae051-283b-4703-be3d-2accfa3a75a2
6,contemporary christian,a29ae051-283b-4703-be3d-2accfa3a75a2
100,metalcore,198bed0f-a246-4116-9c7a-0140cbd372b7
32,metal,198bed0f-a246-4116-9c7a-0140cbd372b7
32,melodic death metal,198bed0f-a246-4116-9c7a-0140cbd372b7
25,hardcore,198bed0f-a246-4116-9c7a-0140cbd372b7
16,death metal,198bed0f-a246-4116-9c7a-0140cbd372b7
9,thrash metal,198bed0f-a246-4116-9c7a-0140cbd372b7
5,american,198bed0f-a246-4116-9c7a-0140cbd372b7
3,melodic metalcore,198bed0f-a246-4116-9c7a-0140cbd372b7
3,grindcore,198bed0f-a246-4116-9c7a-0140cbd372b7
3,deathcore,198bed0f-a246-4116-9c7a-0140cbd372b7
100,hardcore,319f152a-434c-4cd1-970b-a2e89a9eb003
30,beatdown,319f152a-434c-4cd1-970b-a2e89a9eb003
23,straight edge,319f152a-434c-4cd1-970b-a2e89a9eb003
15,oldschool hardcore,319f152a-434c-4cd1-970b-a2e89a9eb003
12,metalcore,319f152a-434c-4cd1-970b-a2e89a9eb003
5,hardcore punk,319f152a-434c-4cd1-970b-a2e89a9eb003
5,beatdown hardcore,319f152a-434c-4cd1-970b-a2e89a9eb003
3,moshcore,319f152a-434c-4cd1-970b-a2e89a9eb003
2,american,319f152a-434c-4cd1-970b-a2e89a9eb003
2,mosh,319f152a-434c-4cd1-970b-a2e89a9eb003
100,punk,c83907ee-8b5a-4547-8f68-96572243ea7f
88,punk rock,c83907ee-8b5a-4547-8f68-96572243ea7f
68,post-hardcore,c83907ee-8b5a-4547-8f68-96572243ea7f
49,emo,c83907ee-8b5a-4547-8f68-96572243ea7f
34,rock,c83907ee-8b5a-4547-8f68-96572243ea7f
20,hardcore,c83907ee-8b5a-4547-8f68-96572243ea7f
13,alternative,c83907ee-8b5a-4547-8f68-96572243ea7f
10,orgcore,c83907ee-8b5a-4547-8f68-96572243ea7f
9,indie rock,c83907ee-8b5a-4547-8f68-96572243ea7f
8,post hardcore,c83907ee-8b5a-4547-8f68-96572243ea7f
100,blues,b4691384-50c3-4afd-9988-51d3ec5db65d
96,indie,b4691384-50c3-4afd-9988-51d3ec5db65d
88,soul,b4691384-50c3-4afd-9988-51d3ec5db65d
69,singer-songwriter,b4691384-50c3-4afd-9988-51d3ec5db65d
62,irish,b4691384-50c3-4afd-9988-51d3ec5db65d
14,indie rock,b4691384-50c3-4afd-9988-51d3ec5db65d
10,rock,b4691384-50c3-4afd-9988-51d3ec5db65d
9,alternative,b4691384-50c3-4afd-9988-51d3ec5db65d
9,folk,b4691384-50c3-4afd-9988-51d3ec5db65d
7,male vocalists,b4691384-50c3-4afd-9988-51d3ec5db65d
100,melodic hardcore,66b2f925-e924-4cde-b09f-27ec21d29564
90,hardcore,66b2f925-e924-4cde-b09f-27ec21d29564
51,metalcore,66b2f925-e924-4cde-b09f-27ec21d29564
20,christian,66b2f925-e924-4cde-b09f-27ec21d29564
18,progressive,66b2f925-e924-4cde-b09f-27ec21d29564
12,shoegaze,66b2f925-e924-4cde-b09f-27ec21d29564
6,progressive hardcore,66b2f925-e924-4cde-b09f-27ec21d29564
4,post-hardcore,66b2f925-e924-4cde-b09f-27ec21d29564
4,melodic metalcore,66b2f925-e924-4cde-b09f-27ec21d29564
3,american,66b2f925-e924-4cde-b09f-27ec21d29564
100,post-rock,514207ca-6f2d-4736-975a-0cbc2349958e
56,instrumental,514207ca-6f2d-4736-975a-0cbc2349958e
30,atmospheric,514207ca-6f2d-4736-975a-0cbc2349958e
23,math rock,514207ca-6f2d-4736-975a-0cbc2349958e
17,post rock,514207ca-6f2d-4736-975a-0cbc2349958e
5,experimental,514207ca-6f2d-4736-975a-0cbc2349958e
5,ambient,514207ca-6f2d-4736-975a-0cbc2349958e
4,post-metal,514207ca-6f2d-4736-975a-0cbc2349958e
4,american,514207ca-6f2d-4736-975a-0cbc2349958e
3,instrumental post-rock,514207ca-6f2d-4736-975a-0cbc2349958e
100,hardcore,4d9fb84a-8104-48c1-aa16-21f53c9053cc
83,melodic hardcore,4d9fb84a-8104-48c1-aa16-21f53c9053cc
52,hardcore punk,4d9fb84a-8104-48c1-aa16-21f53c9053cc
39,punk,4d9fb84a-8104-48c1-aa16-21f53c9053cc
32,punk rock,4d9fb84a-8104-48c1-aa16-21f53c9053cc
5,rock,4d9fb84a-8104-48c1-aa16-21f53c9053cc
5,political,4d9fb84a-8104-48c1-aa16-21f53c9053cc
4,american,4d9fb84a-8104-48c1-aa16-21f53c9053cc
4,straight edge,4d9fb84a-8104-48c1-aa16-21f53c9053cc
4,california,4d9fb84a-8104-48c1-aa16-21f53c9053cc
100,melodic death metal,030f3060-6825-4539-89d2-3de8021e766d
31,death metal,030f3060-6825-4539-89d2-3de8021e766d
23,finnish,030f3060-6825-4539-89d2-3de8021e766d
17,metal,030f3060-6825-4539-89d2-3de8021e766d
14,christian metal,030f3060-6825-4539-89d2-3de8021e766d
7,christian,030f3060-6825-4539-89d2-3de8021e766d
7,winter metal,030f3060-6825-4539-89d2-3de8021e766d
6,finnish metal,030f3060-6825-4539-89d2-3de8021e766d
5,christian death metal,030f3060-6825-4539-89d2-3de8021e766d
3,melodic metal,030f3060-6825-4539-89d2-3de8021e766d
100,deathcore,694d9b58-f440-450c-9e2c-212fa69d7fda
45,death metal,694d9b58-f440-450c-9e2c-212fa69d7fda
30,christian,694d9b58-f440-450c-9e2c-212fa69d7fda
24,grindcore,694d9b58-f440-450c-9e2c-212fa69d7fda
23,brutal death metal,694d9b58-f440-450c-9e2c-212fa69d7fda
8,brutal deathcore,694d9b58-f440-450c-9e2c-212fa69d7fda
7,metal,694d9b58-f440-450c-9e2c-212fa69d7fda
7,christian deathcore,694d9b58-f440-450c-9e2c-212fa69d7fda
5,metalcore,694d9b58-f440-450c-9e2c-212fa69d7fda
4,black metal,694d9b58-f440-450c-9e2c-212fa69d7fda
100,melodic death metal,31745282-b1ea-4d62-939f-226b14d68e7c
38,metal,31745282-b1ea-4d62-939f-226b14d68e7c
34,death metal,31745282-b1ea-4d62-939f-226b14d68e7c
19,swedish,31745282-b1ea-4d62-939f-226b14d68e7c
15,swedish metal,31745282-b1ea-4d62-939f-226b14d68e7c
6,gothenburg metal,31745282-b1ea-4d62-939f-226b14d68e7c
6,heavy metal,31745282-b1ea-4d62-939f-226b14d68e7c
4,metalcore,31745282-b1ea-4d62-939f-226b14d68e7c
3,alternative metal,31745282-b1ea-4d62-939f-226b14d68e7c
3,rock,31745282-b1ea-4d62-939f-226b14d68e7c
100,metalcore,0b89d2f5-f63c-4654-867e-647720e61f94
60,hardcore,0b89d2f5-f63c-4654-867e-647720e61f94
30,christian,0b89d2f5-f63c-4654-867e-647720e61f94
25,christian metalcore,0b89d2f5-f63c-4654-867e-647720e61f94
13,metal,0b89d2f5-f63c-4654-867e-647720e61f94
11,melodic hardcore,0b89d2f5-f63c-4654-867e-647720e61f94
8,post-hardcore,0b89d2f5-f63c-4654-867e-647720e61f94
6,melodic metalcore,0b89d2f5-f63c-4654-867e-647720e61f94
4,christian hardcore,0b89d2f5-f63c-4654-867e-647720e61f94
3,grindcore,0b89d2f5-f63c-4654-867e-647720e61f94
100,bluegrass,00f4d2a1-7424-4c2f-9161-c882a2e27f42
74,country,00f4d2a1-7424-4c2f-9161-c882a2e27f42
27,cover,00f4d2a1-7424-4c2f-9161-c882a2e27f42
27,cover band,00f4d2a1-7424-4c2f-9161-c882a2e27f42
16,banjo,00f4d2a1-7424-4c2f-9161-c882a2e27f42
8,tribute,00f4d2a1-7424-4c2f-9161-c882a2e27f42
6,american,00f4d2a1-7424-4c2f-9161-c882a2e27f42
6,covers,00f4d2a1-7424-4c2f-9161-c882a2e27f42
5,country rock,00f4d2a1-7424-4c2f-9161-c882a2e27f42
5,celtic,00f4d2a1-7424-4c2f-9161-c882a2e27f42
100,hip-hop,cbcbb22c-3a8d-46af-b4ba-09c98f0d7931
68,instrumental hip-hop,cbcbb22c-3a8d-46af-b4ba-09c98f0d7931
55,underground hip-hop,cbcbb22c-3a8d-46af-b4ba-09c98f0d7931
35,hip hop,cbcbb22c-3a8d-46af-b4ba-09c98f0d7931
34,stones throw,cbcbb22c-3a8d-46af-b4ba-09c98f0d7931
13,detroit,cbcbb22c-3a8d-46af-b4ba-09c98f0d7931
13,rap,cbcbb22c-3a8d-46af-b4ba-09c98f0d7931
13,instrumental,cbcbb22c-3a8d-46af-b4ba-09c98f0d7931
11,producer,cbcbb22c-3a8d-46af-b4ba-09c98f0d7931
9,j dilla,cbcbb22c-3a8d-46af-b4ba-09c98f0d7931
100,funk,20ff3303-4fe2-4a47-a1b6-291e26aa3438
86,soul,20ff3303-4fe2-4a47-a1b6-291e26aa3438
37,rhythm and blues,20ff3303-4fe2-4a47-a1b6-291e26aa3438
28,blues,20ff3303-4fe2-4a47-a1b6-291e26aa3438
16,rnb,20ff3303-4fe2-4a47-a1b6-291e26aa3438
7,oldies,20ff3303-4fe2-4a47-a1b6-291e26aa3438
5,james brown,20ff3303-4fe2-4a47-a1b6-291e26aa3438
5,70s,20ff3303-4fe2-4a47-a1b6-291e26aa3438
5,funky,20ff3303-4fe2-4a47-a1b6-291e26aa3438
5,jazz,20ff3303-4fe2-4a47-a1b6-291e26aa3438
100,funk,f4857fb9-e255-4dc6-bd01-e4ca7cc68544
67,acid jazz,f4857fb9-e255-4dc6-bd01-e4ca7cc68544
44,electronic,f4857fb9-e255-4dc6-bd01-e4ca7cc68544
36,dance,f4857fb9-e255-4dc6-bd01-e4ca7cc68544
30,pop,f4857fb9-e255-4dc6-bd01-e4ca7cc68544
9,british,f4857fb9-e255-4dc6-bd01-e4ca7cc68544
8,alternative,f4857fb9-e255-4dc6-bd01-e4ca7cc68544
7,electronica,f4857fb9-e255-4dc6-bd01-e4ca7cc68544
7,jazz,f4857fb9-e255-4dc6-bd01-e4ca7cc68544
6,disco,f4857fb9-e255-4dc6-bd01-e4ca7cc68544
100,hardcore,453a84af-bbb9-49d2-861c-9c146bbd07b6
43,christian,453a84af-bbb9-49d2-861c-9c146bbd07b6
31,christian hardcore,453a84af-bbb9-49d2-861c-9c146bbd07b6
19,christian metal,453a84af-bbb9-49d2-861c-9c146bbd07b6
14,american,453a84af-bbb9-49d2-861c-9c146bbd07b6
10,spirit filled hardcore,453a84af-bbb9-49d2-861c-9c146bbd07b6
8,metalcore,453a84af-bbb9-49d2-861c-9c146bbd07b6
4,christian music,453a84af-bbb9-49d2-861c-9c146bbd07b6
4,gang vocals,453a84af-bbb9-49d2-861c-9c146bbd07b6
4,christian metalcore,453a84af-bbb9-49d2-861c-9c146bbd07b6
100,rock,bbc5b66b-d037-4f26-aecf-0b129e7f876a
84,alternative,bbc5b66b-d037-4f26-aecf-0b129e7f876a
79,emo,bbc5b66b-d037-4f26-aecf-0b129e7f876a
71,alternative rock,bbc5b66b-d037-4f26-aecf-0b129e7f876a
45,indie,bbc5b66b-d037-4f26-aecf-0b129e7f876a
20,indie rock,bbc5b66b-d037-4f26-aecf-0b129e7f876a
17,punk,bbc5b66b-d037-4f26-aecf-0b129e7f876a
13,pop punk,bbc5b66b-d037-4f26-aecf-0b129e7f876a
12,punk rock,bbc5b66b-d037-4f26-aecf-0b129e7f876a
9,jimmy eat world,bbc5b66b-d037-4f26-aecf-0b129e7f876a
100,comedy,7aeed70b-8768-4e19-9c5a-93dcba2f58e1
70,stand-up,7aeed70b-8768-4e19-9c5a-93dcba2f58e1
31,comedian,7aeed70b-8768-4e19-9c5a-93dcba2f58e1
29,stand-up comedy,7aeed70b-8768-4e19-9c5a-93dcba2f58e1
27,funny,7aeed70b-8768-4e19-9c5a-93dcba2f58e1
14,podcast,7aeed70b-8768-4e19-9c5a-93dcba2f58e1
9,spoken word,7aeed70b-8768-4e19-9c5a-93dcba2f58e1
9,joe rogan,7aeed70b-8768-4e19-9c5a-93dcba2f58e1
7,standup comedy,7aeed70b-8768-4e19-9c5a-93dcba2f58e1
7,all,7aeed70b-8768-4e19-9c5a-93dcba2f58e1
100,ambient,578c1e77-4756-44dd-86a9-b1e71a5b635e
91,contemporary classical,578c1e77-4756-44dd-86a9-b1e71a5b635e
69,icelandic,578c1e77-4756-44dd-86a9-b1e71a5b635e
55,experimental,578c1e77-4756-44dd-86a9-b1e71a5b635e
45,electronic,578c1e77-4756-44dd-86a9-b1e71a5b635e
